Product2Id,UnitPrice,Pricebook2.Name,CurrencyIsoCode
01tWC00000DD1fpYAD,6000,Standard Price Book,USD
01tWC00000DD1g7YAD,1080,Standard Price Book,USD
01tWC00000DD1g9YAD,594,Standard Price Book,USD
01tWC00000DD1gBYAT,19885,Standard Price Book,USD
01tWC00000DD1gDYAT,10937,Standard Price Book,USD
01tWC00000DD1gFYAT,4515,Standard Price Book,USD
01tWC00000DD1gHYAT,2483,Standard Price Book,USD
01tWC00000DD1gJYAT,880,Standard Price Book,USD
01tWC00000DD1MwYAL,484,Standard Price Book,USD
01tWC00000DD1MyYAL,19800,Standard Price Book,USD
01tWC00000DD1jaYAD,10890,Standard Price Book,USD
01tWC00000DD1jcYAD,17900,Standard Price Book,USD
01tWC00000DD1jdYAD,27900,Standard Price Book,USD
01tWC00000DD1jeYAD,37900,Standard Price Book,USD
01tWC00000DD1jfYAD,49900,Standard Price Book,USD
01tWC00000DD1jhYAD,9845,Standard Price Book,USD
01tWC00000DD1jiYAD,15345,Standard Price Book,USD
01tWC00000DD1jjYAD,20845,Standard Price Book,USD
01tWC00000DD1jkYAD,27445,Standard Price Book,USD
01tWC00000DD1jmYAD,26900,Standard Price Book,USD
01tWC00000DD1jnYAD,36900,Standard Price Book,USD
01tWC00000DD1joYAD,46900,Standard Price Book,USD
01tWC00000DD1jpYAD,58900,Standard Price Book,USD
01tWC00000DD1jrYAD,14795,Standard Price Book,USD
01tWC00000DD1jsYAD,20295,Standard Price Book,USD
01tWC00000DD1jtYAD,25795,Standard Price Book,USD
01tWC00000DD1juYAD,32395,Standard Price Book,USD
01tWC00000DD1jzYAD,1995,Standard Price Book,USD
01tWC00000DD1k1YAD,1097,Standard Price Book,USD
01tWC00000DD1k2YAD,275,Standard Price Book,USD
01tWC00000DD1k3YAD,275,Standard Price Book,USD
01tWC00000DD1k5YAD,5110,Standard Price Book,USD
01tWC00000DD1k6YAD,3810,Standard Price Book,USD
01tWC00000DD1k8YAD,2811,Standard Price Book,USD
01tWC00000DD1k9YAD,2096,Standard Price Book,USD
01tWC00000DD1kBYAT,1995,Standard Price Book,USD
01tWC00000DD1kDYAT,1097,Standard Price Book,USD
01tWC00000DD1kJYAT,20085,Standard Price Book,USD
01tWC00000DD1kLYAT,11047,Standard Price Book,USD
01tWC00000DD1kMYAT,198,Standard Price Book,USD
01tWC00000DD1kPYAT,6036,Standard Price Book,USD
01tWC00000DD1kRYAT,3320,Standard Price Book,USD
01tWC00000DD1kTYAT,48000,Standard Price Book,USD
01tWC00000DD1kUYAT,48000,Standard Price Book,USD
01tWC00000DD1kVYAT,10000,Standard Price Book,USD
01tWC00000DD1kWYAT,24000,Standard Price Book,USD
01tWC00000DD1kZYAT,6300,Standard Price Book,USD
01tWC00000DD1kaYAD,3465,Standard Price Book,USD
01tWC00000DD1kcYAD,840,Standard Price Book,USD
01tWC00000DD1kdYAD,4200,Standard Price Book,USD
01tWC00000DD1kmYAD,880,Standard Price Book,USD
01tWC00000DD1koYAD,484,Standard Price Book,USD
01tWC00000DD1kqYAD,332.5,Standard Price Book,USD
01tWC00000DD1ksYAD,183,Standard Price Book,USD
01tWC00000DD1ktYAD,275,Standard Price Book,USD
01tWC00000DD1kuYAD,275,Standard Price Book,USD
01tWC00000DD1kvYAD,594,Standard Price Book,USD
01tWC00000DD1kyYAD,525,Standard Price Book,USD
01tWC00000DD1l0YAD,288.75,Standard Price Book,USD
01tWC00000DD1l4YAD,3300,Standard Price Book,USD
01tWC00000DD1l6YAD,6930,Standard Price Book,USD
01tWC00000DD1l7YAD,3812,Standard Price Book,USD
01tWC00000DD1lBYAT,3500,Standard Price Book,USD
01tWC00000DD1lDYAT,1925,Standard Price Book,USD
01tWC00000DD1lMYAT,6000,Standard Price Book,USD
01tWC00000DD1lNYAT,6000,Standard Price Book,USD
01tWC00000DD1lOYAT,6000,Standard Price Book,USD
01tWC00000DD1lTYAT,2280,Standard Price Book,USD
01tWC00000DD1lVYAT,1254,Standard Price Book,USD
01tWC00000DD1ldYAD,5000,Standard Price Book,USD
01tWC00000DD1lfYAD,15750,Standard Price Book,USD
01tWC00000DD1lhYAD,8662.5,Standard Price Book,USD
01tWC00000DD1ljYAD,15750,Standard Price Book,USD
01tWC00000DD1llYAD,41,Standard Price Book,USD
01tWC00000DD1lnYAD,26250,Standard Price Book,USD
01tWC00000DD1lpYAD,16.55,Standard Price Book,USD
01tWC00000DD1lrYAD,9.1,Standard Price Book,USD
01tWC00000DD1ltYAD,16.55,Standard Price Book,USD
01tWC00000DD1lvYAD,9.1,Standard Price Book,USD
01tWC00000DD1lxYAD,16.55,Standard Price Book,USD
01tWC00000DD1lzYAD,369,Standard Price Book,USD
01tWC00000DD1m3YAD,16.55,Standard Price Book,USD
01tWC00000DD1m5YAD,9.1,Standard Price Book,USD
01tWC00000DD1m7YAD,2000,Standard Price Book,USD
01tWC00000DD1mAYAT,500,Standard Price Book,USD
01tWC00000DD1mCYAT,275,Standard Price Book,USD
01tWC00000DD1mEYAT,750,Standard Price Book,USD
01tWC00000DD1mGYAT,412,Standard Price Book,USD
01tWC00000DD1mHYAT,1100,Standard Price Book,USD
01tWC00000DD1mJYAT,3000,Standard Price Book,USD
01tWC00000DD1mLYAT,1650,Standard Price Book,USD
01tWC00000DD1mMYAT,11500,Standard Price Book,USD
01tWC00000DD1mNYAT,20000,Standard Price Book,USD
01tWC00000DD1mOYAT,55,Standard Price Book,USD
01tWC00000DD1mYYAT,8907,Standard Price Book,USD
01tWC00000DD1mcYAD,8907,Standard Price Book,USD
01tWC00000DD1meYAD,7000,Standard Price Book,USD
01tWC00000DD1mhYAD,3360,Standard Price Book,USD
01tWC00000DCxkoYAD,7000,Standard Price Book,USD
01tWC00000DCxkrYAD,21000,Standard Price Book,USD
01tWC00000DCxkvYAD,5880,Standard Price Book,USD
01tWC00000DCxkyYAD,5000,Standard Price Book,USD
01tWC00000DCxl2YAD,338,Standard Price Book,USD
01tWC00000DCxl4YAD,186,Standard Price Book,USD
01tWC00000DCxl6YAD,1092,Standard Price Book,USD
01tWC00000DCxl8YAD,601,Standard Price Book,USD
01tWC00000DCxlAYAT,1461,Standard Price Book,USD
01tWC00000DCxlCYAT,804,Standard Price Book,USD
01tWC00000DCxlDYAT,5000,Standard Price Book,USD
01tWC00000DCxlFYAT,1092,Standard Price Book,USD
01tWC00000DCxlHYAT,601,Standard Price Book,USD
01tWC00000DCxlIYAT,3150,Standard Price Book,USD
01tWC00000DCxlJYAT,263,Standard Price Book,USD
01tWC00000DCxlKYAT,2363,Standard Price Book,USD
01tWC00000DCxlLYAT,263,Standard Price Book,USD
01tWC00000DCxlNYAT,749,Standard Price Book,USD
01tWC00000DCxlPYAT,749,Standard Price Book,USD
01tWC00000DCxlRYAT,60000,Standard Price Book,USD
01tWC00000DCxlSYAT,180000,Standard Price Book,USD
01tWC00000DCxlTYAT,995,Standard Price Book,USD
01tWC00000DCxlUYAT,5000,Standard Price Book,USD
01tWC00000DCxlWYAT,1575,Standard Price Book,USD
01tWC00000DCxlYYAT,866.25,Standard Price Book,USD
01tWC00000DCxlaYAD,150,Standard Price Book,USD
01tWC00000DCxlbYAD,35,Standard Price Book,USD
01tWC00000DCxleYAD,8422,Standard Price Book,USD
01tWC00000DCxlzYAD,8907,Standard Price Book,USD
01tWC00000DCxm7YAD,8907,Standard Price Book,USD
01tWC00000DCxm9YAD,550,Standard Price Book,USD
01tWC00000DCxmAYAT,550,Standard Price Book,USD
01tWC00000DCxmBYAT,550,Standard Price Book,USD
01tWC00000DCxmCYAT,500,Standard Price Book,USD
01tWC00000DCxmDYAT,2000,Standard Price Book,USD
01tWC00000DCxmFYAT,5040,Standard Price Book,USD
01tWC00000DCxmGYAT,8907,Standard Price Book,USD
01tWC00000DCxmIYAT,2950,Standard Price Book,USD
01tWC00000DCxmKYAT,2500,Standard Price Book,USD
01tWC00000DCxmMYAT,8907,Standard Price Book,USD
01tWC00000DD1gMYAT,11500,Standard Price Book,USD
01tWC00000DD1gQYAT,11500,Standard Price Book,USD
01tWC00000DD1gSYAT,2645,Standard Price Book,USD
01tWC00000DD1gVYAT,5500,Standard Price Book,USD
01tWC00000DD1gXYAT,1265,Standard Price Book,USD
01tWC00000DD1gYYAT,3408,Standard Price Book,USD
01tWC00000DD1gaYAD,11500,Standard Price Book,USD
01tWC00000DD1gcYAD,2645,Standard Price Book,USD
01tWC00000DD1gfYAD,14375,Standard Price Book,USD
01tWC00000DD1gjYAD,14375,Standard Price Book,USD
01tWC00000DD1glYAD,3306,Standard Price Book,USD
01tWC00000DD1gmYAD,1609,Standard Price Book,USD
01tWC00000DD1gnYAD,14375,Standard Price Book,USD
01tWC00000DD1gpYAD,3306,Standard Price Book,USD
01tWC00000DD1gqYAD,4335,Standard Price Book,USD
01tWC00000DD1grYAD,14375,Standard Price Book,USD
01tWC00000DD1gtYAD,3306,Standard Price Book,USD
01tWC00000DD1gwYAD,14375,Standard Price Book,USD
01tWC00000DD1gyYAD,9375,Standard Price Book,USD
01tWC00000DD1gzYAD,3306,Standard Price Book,USD
01tWC00000DD1h0YAD,1099,Standard Price Book,USD
01tWC00000DD1h1YAD,14375,Standard Price Book,USD
01tWC00000DD1h3YAD,3306,Standard Price Book,USD
01tWC00000DD1h6YAD,14375,Standard Price Book,USD
01tWC00000DD1h8YAD,3306,Standard Price Book,USD
01tWC00000DD1hWYAT,6995,Standard Price Book,USD
01tWC00000DD1hYYAT,4335,Standard Price Book,USD
01tWC00000DD1haYAD,599,Standard Price Book,USD
01tWC00000DD1hcYAD,1099,Standard Price Book,USD
01tWC00000DD1hmYAD,99,Standard Price Book,USD
01tWC00000DD1hoYAD,23,Standard Price Book,USD
01tWC00000DD1hxYAD,895,Standard Price Book,USD
01tWC00000DCzGHYA1,59,Standard Price Book,USD
01tWC00000DCzGJYA1,299,Standard Price Book,USD
01tWC00000DCzGKYA1,69,Standard Price Book,USD
01tWC00000DD1mnYAD,15,Standard Price Book,USD
01tWC00000DD1mpYAD,299,Standard Price Book,USD
01tWC00000DD1mqYAD,137,Standard Price Book,USD
01tWC00000DD1msYAD,349,Standard Price Book,USD
01tWC00000DD1mtYAD,149,Standard Price Book,USD
01tWC00000DD1mvYAD,299,Standard Price Book,USD
01tWC00000DD1myYAD,46,Standard Price Book,USD
01tWC00000DD1mzYAD,124,Standard Price Book,USD
01tWC00000DD1n1YAD,299,Standard Price Book,USD
01tWC00000DD1n3YAD,15,Standard Price Book,USD
01tWC00000DD1n5YAD,199,Standard Price Book,USD
01tWC00000DD1n6YAD,46,Standard Price Book,USD
01tWC00000DD1n9YAD,249,Standard Price Book,USD
01tWC00000DD1nAYAT,57,Standard Price Book,USD
01tWC00000DD1nCYAT,41,Standard Price Book,USD
01tWC00000DD1nEYAT,299,Standard Price Book,USD
01tWC00000DD1nGYAT,46,Standard Price Book,USD
01tWC00000DD1nHYAT,124,Standard Price Book,USD
01tWC00000DD1nJYAT,99,Standard Price Book,USD
01tWC00000DD1nLYAT,49,Standard Price Book,USD
01tWC00000DD1nOYAT,299,Standard Price Book,USD
01tWC00000DD1nQYAT,137,Standard Price Book,USD
01tWC00000DD1nSYAT,99,Standard Price Book,USD
01tWC00000DD1nVYAT,149,Standard Price Book,USD
01tWC00000DD1naYAD,525,Standard Price Book,USD
01tWC00000DD1nfYAD,19800,Standard Price Book,USD
01tWC00000DD1ngYAD,7000,Standard Price Book,USD
01tWC00000DD1nmYAD,15000,Standard Price Book,USD
01tWC00000DD1npYAD,299,Standard Price Book,USD
01tWC00000DD1nrYAD,186,Standard Price Book,USD
01tWC00000DD1ntYAD,299,Standard Price Book,USD
01tWC00000DD1nxYAD,595,Standard Price Book,USD
01tWC00000DD1o2YAD,595,Standard Price Book,USD
01tWC00000DD1o4YAD,137,Standard Price Book,USD
01tWC00000DD1oSYAT,59,Standard Price Book,USD
01tWC00000DD1oTYAT,13.6,Standard Price Book,USD
01tWC00000DD1oUYAT,10.35,Standard Price Book,USD
01tWC00000DD1oVYAT,299,Standard Price Book,USD
01tWC00000DD1oXYAT,6995,Standard Price Book,USD
01tWC00000DD1oYYAT,1609,Standard Price Book,USD
01tWC00000DD1oZYAT,44544,Standard Price Book,USD
01tWC00000DD1ocYAD,99,Standard Price Book,USD
01tWC00000DD1odYAD,23,Standard Price Book,USD
01tWC00000DD1ojYAD,33,Standard Price Book,USD
01tWC00000DD1okYAD,7.59,Standard Price Book,USD
01tWC00000DD1olYAD,150,Standard Price Book,USD
01tWC00000DD1onYAD,99,Standard Price Book,USD
01tWC00000DD1ooYAD,23,Standard Price Book,USD
01tWC00000DD1osYAD,295,Standard Price Book,USD
01tWC00000DD1otYAD,4795,Standard Price Book,USD
01tWC00000DD1ouYAD,1102.85,Standard Price Book,USD
01tWC00000DD1ovYAD,68,Standard Price Book,USD
01tWC00000DD1owYAD,69,Standard Price Book,USD
01tWC00000DD1p3YAD,99,Standard Price Book,USD
01tWC00000DD1p4YAD,23,Standard Price Book,USD
01tWC00000DD1p5YAD,177,Standard Price Book,USD
01tWC00000DD1p7YAD,15250,Standard Price Book,USD
01tWC00000DD1p8YAD,1102.85,Standard Price Book,USD
01tWC00000DD1pAYAT,99,Standard Price Book,USD
01tWC00000DD1pBYAT,23,Standard Price Book,USD
01tWC00000DD1pCYAT,1848.6,Standard Price Book,USD
01tWC00000DD1pDYAT,5562,Standard Price Book,USD
01tWC00000DD1pEYAT,1279.26,Standard Price Book,USD
01tWC00000DD1pFYAT,3450,Standard Price Book,USD
01tWC00000DD1pHYAT,99,Standard Price Book,USD
01tWC00000DD1pIYAT,23,Standard Price Book,USD
01tWC00000DD1pJYAT,1890,Standard Price Book,USD
01tWC00000DD1pQYAT,99,Standard Price Book,USD
01tWC00000DD1pRYAT,23,Standard Price Book,USD
01tWC00000DD1pSYAT,62,Standard Price Book,USD
01tWC00000DD1pUYAT,33,Standard Price Book,USD
01tWC00000DD1pWYAT,69,Standard Price Book,USD
01tWC00000DD1pYYAT,99,Standard Price Book,USD
01tWC00000DD1paYAD,177,Standard Price Book,USD
01tWC00000DD1pkYAD,295,Standard Price Book,USD
01tWC00000DD1plYAD,68,Standard Price Book,USD
01tWC00000DD1pmYAD,183,Standard Price Book,USD
01tWC00000DD1pnYAD,1609,Standard Price Book,USD
01tWC00000DD1poYAD,4335,Standard Price Book,USD
01tWC00000DD1prYAD,14995,Standard Price Book,USD
01tWC00000DD1pvYAD,69,Standard Price Book,USD
01tWC00000DD1tLYAT,29,Standard Price Book,USD
01tWC00000DD1tMYAT,6.7,Standard Price Book,USD
01tWC00000DD1tNYAT,177,Standard Price Book,USD
01tWC00000DD1tRYAT,6995,Standard Price Book,USD
01tWC00000DD1tSYAT,1609,Standard Price Book,USD
01tWC00000DD1tUYAT,380000,Standard Price Book,USD
01tWC00000DD1tWYAT,2500,Standard Price Book,USD
01tWC00000DD1tZYAT,19000,Standard Price Book,USD
01tWC00000DD1tdYAD,9500,Standard Price Book,USD
01tWC00000DD1tfYAD,40.25,Standard Price Book,USD
01tWC00000DD1tgYAD,23,Standard Price Book,USD
01tWC00000DD1tsYAD,59,Standard Price Book,USD
01tWC00000DD1twYAD,9819,Standard Price Book,USD
01tWC00000DD1tyYAD,3928,Standard Price Book,USD
01tWC00000DD1u0YAD,1613,Standard Price Book,USD
01tWC00000DD1u2YAD,645,Standard Price Book,USD
01tWC00000DD1u5YAD,10289,Standard Price Book,USD
01tWC00000DD1u7YAD,4116,Standard Price Book,USD
01tWC00000DD1u9YAD,629,Standard Price Book,USD
01tWC00000DD1uBYAT,252,Standard Price Book,USD
01tWC00000DD1uEYAT,2150,Standard Price Book,USD
01tWC00000DD1uGYAT,860,Standard Price Book,USD
01tWC00000DD1uJYAT,5889,Standard Price Book,USD
01tWC00000DD1uLYAT,2356,Standard Price Book,USD
01tWC00000DD1uNYAT,18243,Standard Price Book,USD
01tWC00000DD1uPYAT,7297,Standard Price Book,USD
01tWC00000DD1uRYAT,5348,Standard Price Book,USD
01tWC00000DD1uTYAT,2139,Standard Price Book,USD
01tWC00000DD1uVYAT,3600,Standard Price Book,USD
01tWC00000DD1uXYAT,2476,Standard Price Book,USD
01tWC00000DD1uZYAT,340000,Standard Price Book,USD
01tWC00000DD1ubYAD,136000,Standard Price Book,USD
01tWC00000DD1udYAD,548,Standard Price Book,USD
01tWC00000DD1ufYAD,219,Standard Price Book,USD
01tWC00000DD1uhYAD,2946,Standard Price Book,USD
01tWC00000DD1ujYAD,1178,Standard Price Book,USD
01tWC00000DD1ulYAD,12744,Standard Price Book,USD
01tWC00000DD1unYAD,5098,Standard Price Book,USD
01tWC00000DD1upYAD,14469,Standard Price Book,USD
01tWC00000DD1urYAD,5788,Standard Price Book,USD
01tWC00000DD1utYAD,12323,Standard Price Book,USD
01tWC00000DD1uvYAD,4929,Standard Price Book,USD
01tWC00000DD1uxYAD,3227,Standard Price Book,USD
01tWC00000DD1uzYAD,1291,Standard Price Book,USD
01tWC00000DD1v1YAD,2978,Standard Price Book,USD
01tWC00000DD1v3YAD,1191,Standard Price Book,USD
01tWC00000DD1v5YAD,12989,Standard Price Book,USD
01tWC00000DD1v7YAD,5196,Standard Price Book,USD
01tWC00000DD1v9YAD,480,Standard Price Book,USD
01tWC00000DD1vBYAT,192,Standard Price Book,USD
01tWC00000DD1vDYAT,2504,Standard Price Book,USD
01tWC00000DD1vFYAT,1002,Standard Price Book,USD
01tWC00000DD1vHYAT,12495,Standard Price Book,USD
01tWC00000DD1vJYAT,4998,Standard Price Book,USD
01tWC00000DD1vLYAT,2230,Standard Price Book,USD
01tWC00000DD1vNYAT,892,Standard Price Book,USD
01tWC00000DD1vPYAT,4956,Standard Price Book,USD
01tWC00000DD1vRYAT,1982,Standard Price Book,USD
01tWC00000DD1vTYAT,15019,Standard Price Book,USD
01tWC00000DD1vVYAT,6008,Standard Price Book,USD
01tWC00000DD1vXYAT,1798,Standard Price Book,USD
01tWC00000DD1vZYAT,719,Standard Price Book,USD
01tWC00000DD1vbYAD,5889,Standard Price Book,USD
01tWC00000DD1vdYAD,2356,Standard Price Book,USD
01tWC00000DD1viYAD,36.24,Standard Price Book,USD
01tWC00000DD1vjYAD,5.52,Standard Price Book,USD
01tWC00000DD1vkYAD,5.52,Standard Price Book,USD
01tWC00000DD1vlYAD,5.52,Standard Price Book,USD
01tWC00000DD1vnYAD,4088,Standard Price Book,USD
01tWC00000DD1vpYAD,10000,Standard Price Book,USD
01tWC00000DD1vqYAD,4485,Standard Price Book,USD
01tWC00000DD1w1YAD,69,Standard Price Book,USD
01tWC00000DD1w5YAD,177,Standard Price Book,USD
01tWC00000DD1wBYAT,6895,Standard Price Book,USD
01tWC00000DD1wDYAT,3792,Standard Price Book,USD
01tWC00000DD1wHYAT,99,Standard Price Book,USD
01tWC00000DD1q1YAD,149,Standard Price Book,USD
01tWC00000DD1q9YAD,78,Standard Price Book,USD
01tWC00000DD1qDYAT,895,Standard Price Book,USD
01tWC00000DD1qHYAT,206,Standard Price Book,USD
01tWC00000DD1qLYAT,525,Standard Price Book,USD
01tWC00000DD1qTYAT,19800,Standard Price Book,USD
01tWC00000DD1qVYAT,29400,Standard Price Book,USD
01tWC00000DD1qXYAT,63,Standard Price Book,USD
01tWC00000DD1qZYAT,1000,Standard Price Book,USD
01tWC00000DD1qcYAD,15000,Standard Price Book,USD
01tWC00000DD1qeYAD,8250,Standard Price Book,USD
01tWC00000DD1qgYAD,169,Standard Price Book,USD
01tWC00000DD1qiYAD,93,Standard Price Book,USD
01tWC00000DD1qnYAD,500,Standard Price Book,USD
01tWC00000DD1qoYAD,500,Standard Price Book,USD
01tWC00000DD1qqYAD,5000,Standard Price Book,USD
01tWC00000DD1qsYAD,2750,Standard Price Book,USD
01tWC00000DD1quYAD,990,Standard Price Book,USD
01tWC00000DD1qwYAD,191,Standard Price Book,USD
01tWC00000DD1qyYAD,4000,Standard Price Book,USD
01tWC00000DD1r0YAD,63,Standard Price Book,USD
01tWC00000DD1r2YAD,10000,Standard Price Book,USD
01tWC00000DD1r4YAD,559,Standard Price Book,USD
01tWC00000DD1r6YAD,2250,Standard Price Book,USD
01tWC00000DD1r8YAD,1238,Standard Price Book,USD
01tWC00000DD1rAYAT,5000,Standard Price Book,USD
01tWC00000DD1rCYAT,2750,Standard Price Book,USD
01tWC00000DD1rGYAT,15000,Standard Price Book,USD
01tWC00000DD1rIYAT,2000,Standard Price Book,USD
01tWC00000DD1rKYAT,1100,Standard Price Book,USD
01tWC00000DD1rOYAT,69,Standard Price Book,USD
01tWC00000DD1rSYAT,177,Standard Price Book,USD
01tWC00000DD1rWYAT,69,Standard Price Book,USD
01tWC00000DD1rYYAT,1200,Standard Price Book,USD
01tWC00000DD1raYAD,177,Standard Price Book,USD
01tWC00000DD1rkYAD,1500,Standard Price Book,USD
01tWC00000DD1rmYAD,37,Standard Price Book,USD
01tWC00000DD1roYAD,1500,Standard Price Book,USD
01tWC00000DD1rqYAD,4335,Standard Price Book,USD
01tWC00000DD1rsYAD,1500,Standard Price Book,USD
01tWC00000DD1ruYAD,62,Standard Price Book,USD
01tWC00000DD1rwYAD,1500,Standard Price Book,USD
01tWC00000DD1ryYAD,20,Standard Price Book,USD
01tWC00000DD1s0YAD,4500,Standard Price Book,USD
01tWC00000DD1s2YAD,62,Standard Price Book,USD
01tWC00000DD1s4YAD,3000,Standard Price Book,USD
01tWC00000DD1s6YAD,183,Standard Price Book,USD
01tWC00000DD1s8YAD,1500,Standard Price Book,USD
01tWC00000DD1sAYAT,62,Standard Price Book,USD
01tWC00000DD1sCYAT,650,Standard Price Book,USD
01tWC00000DD1sEYAT,62,Standard Price Book,USD
01tWC00000DD1sIYAT,62,Standard Price Book,USD
01tWC00000DD1sKYAT,2250,Standard Price Book,USD
01tWC00000DD1sMYAT,1238,Standard Price Book,USD
01tWC00000DD1sOYAT,2250,Standard Price Book,USD
01tWC00000DD1sQYAT,1238,Standard Price Book,USD
01tWC00000DD1saYAD,2400,Standard Price Book,USD
01tWC00000DD1scYAD,545,Standard Price Book,USD
01tWC00000DD1seYAD,1900,Standard Price Book,USD
01tWC00000DD1sgYAD,1045,Standard Price Book,USD
01tWC00000DD1siYAD,20000,Standard Price Book,USD
01tWC00000DD1skYAD,11000,Standard Price Book,USD
01tWC00000DD1sqYAD,3000,Standard Price Book,USD
01tWC00000DD1ssYAD,1650,Standard Price Book,USD
01tWC00000DD1suYAD,3000,Standard Price Book,USD
01tWC00000DD1swYAD,1650,Standard Price Book,USD
01tWC00000DD1t2YAD,4500,Standard Price Book,USD
01tWC00000DD1t4YAD,2475,Standard Price Book,USD
01tWC00000DD1t6YAD,4500,Standard Price Book,USD
01tWC00000DD1t8YAD,2475,Standard Price Book,USD
01tWC00000DD1tDYAT,11780,Standard Price Book,USD
01tWC00000DCyxoYAD,5890,Standard Price Book,USD
01tWC00000DCyxsYAD,3550,Standard Price Book,USD
01tWC00000DCyxuYAD,1500,Standard Price Book,USD
01tWC00000DCyxwYAD,825,Standard Price Book,USD
01tWC00000DCyxyYAD,1200,Standard Price Book,USD
01tWC00000DCyy0YAD,660,Standard Price Book,USD
01tWC00000DCyyCYAT,34750,Standard Price Book,USD
01tWC00000DCyyDYAT,7992.5,Standard Price Book,USD
01tWC00000DCyyEYAT,20000,Standard Price Book,USD
01tWC00000DCyyJYAT,2995,Standard Price Book,USD
01tWC00000DCyyLYAT,12325,Standard Price Book,USD
01tWC00000DCyyMYAT,2834.75,Standard Price Book,USD
01tWC00000DCyyNYAT,8000,Standard Price Book,USD
01tWC00000DCyyOYAT,1250,Standard Price Book,USD
01tWC00000DCyyPYAT,2500,Standard Price Book,USD
01tWC00000DCyyUYAT,4325,Standard Price Book,USD
01tWC00000DCyyWYAT,2379,Standard Price Book,USD
01tWC00000DCyyYYAT,2165,Standard Price Book,USD
01tWC00000DCyyaYAD,1191,Standard Price Book,USD
01tWC00000DD1wUYAT,565,Standard Price Book,USD
01tWC00000DD1wWYAT,311,Standard Price Book,USD
01tWC00000DD1wcYAD,7875,Standard Price Book,USD
01tWC00000DD1whYAD,760,Standard Price Book,USD
01tWC00000DD1wjYAD,5000,Standard Price Book,USD
01tWC00000DD1wlYAD,2750,Standard Price Book,USD
01tWC00000DD1woYAD,7500,Standard Price Book,USD
01tWC00000DD1wqYAD,4125,Standard Price Book,USD
01tWC00000DD1wsYAD,55,Standard Price Book,USD
01tWC00000DD1wvYAD,7250,Standard Price Book,USD
01tWC00000DD1wxYAD,3987.5,Standard Price Book,USD
01tWC00000DD1x8YAD,10500,Standard Price Book,USD
01tWC00000DD1xAYAT,5775,Standard Price Book,USD
01tWC00000DD1xCYAT,30,Standard Price Book,USD
01tWC00000DD1xIYAT,5250,Standard Price Book,USD
01tWC00000DD1xKYAT,6000,Standard Price Book,USD
01tWC00000DD1xLYAT,6000,Standard Price Book,USD
01tWC00000DD1xNYAT,2625,Standard Price Book,USD
01tWC00000DD1xPYAT,1443.75,Standard Price Book,USD
01tWC00000DD1xRYAT,3675,Standard Price Book,USD
01tWC00000DD1xTYAT,2021.25,Standard Price Book,USD
01tWC00000DD1xVYAT,2100,Standard Price Book,USD
01tWC00000DD1xXYAT,1155,Standard Price Book,USD
01tWC00000DD1xbYAD,3300,Standard Price Book,USD
01tWC00000DD1y6YAD,6000,Standard Price Book,USD
01tWC00000DD1y7YAD,6000,Standard Price Book,USD
01tWC00000DD1yBYAT,2400,Standard Price Book,USD
01tWC00000DD1yCYAT,433,Standard Price Book,USD
01tWC00000DD1yGYAT,414,Standard Price Book,USD
01tWC00000DD1yNYAT,29.95,Standard Price Book,USD
01tWC00000DD1yOYAT,80,Standard Price Book,USD
01tWC00000DD1yPYAT,3.3,Standard Price Book,USD
01tWC00000DD1yRYAT,3000,Standard Price Book,USD
01tWC00000DD1yTYAT,360000,Standard Price Book,USD
01tWC00000DD1yUYAT,24000,Standard Price Book,USD
01tWC00000DD1yVYAT,58250,Standard Price Book,USD
01tWC00000DD1yWYAT,6500,Standard Price Book,USD
01tWC00000DD1yXYAT,500,Standard Price Book,USD
01tWC00000DD1yYYAT,72000,Standard Price Book,USD
01tWC00000DD1yZYAT,93250,Standard Price Book,USD
01tWC00000DD1yaYAD,10500,Standard Price Book,USD
01tWC00000DD1ybYAD,148000,Standard Price Book,USD
01tWC00000DD1ycYAD,153250,Standard Price Book,USD
01tWC00000DD1ydYAD,8000,Standard Price Book,USD
01tWC00000DD1yeYAD,70000,Standard Price Book,USD
01tWC00000DD1yfYAD,26000,Standard Price Book,USD
01tWC00000DD1ygYAD,250,Standard Price Book,USD
01tWC00000DD1yhYAD,875,Standard Price Book,USD
01tWC00000DD1yiYAD,12150,Standard Price Book,USD
01tWC00000DD1yjYAD,2700,Standard Price Book,USD
01tWC00000DD1zhYAD,325,Standard Price Book,USD
01tWC00000DD1zkYAD,4.75,Standard Price Book,USD
01tWC00000DD1zlYAD,5000,Standard Price Book,USD
01tWC00000DD1zqYAD,2000,Standard Price Book,USD
01tWC00000DD1zrYAD,5.75,Standard Price Book,USD
01tWC00000DD1zxYAD,325,Standard Price Book,USD
01tWC00000DD1zyYAD,1000,Standard Price Book,USD
01tWC00000DD200YAD,750,Standard Price Book,USD
01tWC00000DD201YAD,450,Standard Price Book,USD
01tWC00000DD202YAD,1125,Standard Price Book,USD
01tWC00000DD203YAD,1125,Standard Price Book,USD
01tWC00000DD204YAD,0.99,Standard Price Book,USD
01tWC00000DD205YAD,0.99,Standard Price Book,USD
01tWC00000DD209YAD,250,Standard Price Book,USD
01tWC00000DD20AYAT,450,Standard Price Book,USD
01tWC00000DD20BYAT,4000,Standard Price Book,USD
01tWC00000DD20CYAT,9000,Standard Price Book,USD
